,MONTH,SOURCE_SYS_CD,PRICE_TO_BP,BID_MARGIN_TOTAL,BID_MARGIN,BID_DISCOUNT,STOP_BIDS,BPCOPS,MISSING,COUNTRY,CONFIDENTIALITY,ROUTE_TO_MARKET,NON_COMPETITIVE_BID,OFF_SHORE_PMT_TERMS,BUNDLED_SOLUTION,CONTINGENCY_FEE,FOCUS,HW_SW,bid_id
11481,11,EPRICER,19336.414,3960.4732,17.00001,62.60146,0,0,0,IT,N,N,N,N,N,N,0,HW,5884592
11482,6,EPRICER,20740.2574,4552.7363,17.99999,60.0625,0,0,0,IT,N,N,N,N,N,N,0,HW,6404137
11483,6,EPRICER,20740.2574,4552.7363,17.99999,60.0625,0,0,0,IT,N,N,N,N,N,N,0,HW,6422014
11484,5,EPRICER,49459.0094,14801.5703,23.03367,84.14711,0,0,0,IT,N,N,N,N,N,N,1,HW,6328380
11485,5,EPRICER,41760.5856,13015.4717,23.76124,78.2173,0,0,0,IT,N,N,N,N,N,N,1,HW,6328395
11486,5,SQO,59332.8924,5159.3174,7.9999,35.0099,0,0,0,IT,N,N,N,N,N,N,0,SW,9737977
11487,9,SQO,71564.5658,4996.0432,6.5256,16.4734,0,0,0,IT,N,N,N,N,Y,N,0,SW,10129215
11488,10,SQO,112935.8555,8500.9412,7.0003,7.3746,0,0,0,IT,N,N,N,N,N,N,0,SW,9011060
11489,9,SQO,267927.1208,8300.077,3.0048,50.1725,0,0,0,IT,N,N,N,N,N,N,0,SW,10087890
11490,9,SQO,60852.7434,4248.2306,6.5256,28.9757,0,0,0,IT,N,N,N,N,N,N,0,SW,10121761
11491,9,SQO,135021.01,11718.7883,7.9861,92.1771,0,0,0,IT,N,N,N,N,N,N,1,SW,10122723
11492,9,SQO,71564.5658,4996.0432,6.5256,16.4734,0,0,0,IT,N,N,N,N,N,N,0,SW,10123121
11493,9,SQO,233638.5332,7229.4115,3.0014,46.6169,0,0,0,IT,N,N,N,N,N,N,0,SW,10146212
11494,5,SQO,57187.8,4972.79,7.9999,35.0291,0,0,0,IT,N,N,N,N,Y,N,0,SW,9738071
11495,7,SQO,57187.8,4972.79,7.9999,35.0291,0,0,0,IT,N,N,N,N,Y,N,0,SW,9852981
11496,7,SQO,55944.59,6216.0655,10,36.4416,0,0,0,IT,N,N,N,N,Y,N,1,SW,9855405
11497,9,SQO,71562.8293,4995.9218,6.5256,16.4754,0,1,0,IT,N,N,N,N,Y,N,0,SW,10135325
11498,9,SQO,71564.5658,4996.0432,6.5256,16.4734,0,1,0,IT,N,N,N,N,Y,N,0,SW,10136001
11499,11,SQO,67306.8537,6342.1366,8.6113,79.2036,0,0,0,IT,N,N,N,N,N,N,0,SW,9074921
11500,11,SQO,40713.6144,4083.3836,9.1153,76.9836,0,0,0,IT,(null),(null),(null),(null),(null),(null),0,SW,9097080
11501,5,EPRICER,331335.63,60632.0304,15.46863,85.39826,0,0,0,IT,N,N,N,N,N,N,1,HW,6377757
11502,12,EPRICER,9555.4425,1782.5058,15.72159,81.76109,0,0,0,CZ,N,N,N,N,N,N,0,HW,5923561
11503,9,EPRICER,164118.7771,34691.1654,17.44941,62.03008,0,0,0,IT,N,N,N,N,N,N,0,HW,6863597
11504,10,SQO,1939.9437,445.6361,18.6804,18.6804,0,0,0,BR,N,N,N,N,N,N,0,SW,8962698
11505,7,SQO,1836.3212,349.5622,15.9918,23.0321,0,0,0,BR,(null),(null),(null),(null),(null),(null),0,SW,9940913
11506,12,EPRICER,181000.0,34476.9879,16.00031,81.56633,0,0,0,RU,N,N,N,N,N,N,1,HW,5965517
11507,1,EPRICER,181000.0,37074.9961,17.00103,81.65879,0,0,0,RU,N,N,N,N,N,N,1,HW,6029797
11508,10,SQO,68717.87,5172.3161,7,66.9202,0,0,0,VN,N,N,N,N,N,N,0,SW,8962371
11509,10,SQO,68717.87,5172.3161,7,66.9202,0,0,0,VN,N,N,N,N,N,N,0,SW,8977507
11510,10,SQO,68721.43,5168.7693,6.9952,66.9185,0,0,0,VN,N,N,N,N,N,N,0,SW,8981135
11511,10,SQO,68721.43,5168.7693,6.9952,66.7315,0,0,0,VN,N,N,N,N,N,N,0,SW,8981365
11512,10,SQO,161655.98,17961.5953,9.9999,56.589,0,0,0,VN,N,N,N,N,Y,N,1,SW,8993772
11513,11,SQO,72659.56,5469.0013,7,65.2415,0,0,0,VN,N,N,N,N,N,N,0,SW,9037382
11514,10,SQO,159650.0,17743.43,10.0023,7.6364,0,1,0,OM,N,N,N,N,N,N,1,SW,8958619
11515,11,SQO,150453.4,16722.4431,10.0029,12.9569,0,1,0,OM,N,N,Y,N,N,N,1,SW,9055089
11516,11,SQO,123204.5,13693.9569,10.003,6.9132,0,1,0,OM,N,N,Y,N,N,N,1,SW,9125499
11517,11,SQO,123204.5,13693.9569,10.003,6.9132,0,1,0,OM,N,N,Y,N,N,N,1,SW,9134321
11518,12,SQO,122795.0,13648.4433,10.003,6.9026,0,1,0,OM,N,N,Y,N,N,N,1,SW,9193877
11519,12,SQO,122795.0,13648.4433,10.003,6.9026,0,1,0,OM,N,N,Y,N,N,N,1,SW,9257342
11520,2,SQO,135000.0,15000,10,44.6607,0,1,0,OM,N,N,N,N,N,N,1,SW,9362093
11521,2,SQO,179987.5,19998.8499,10.0001,44.6447,0,1,0,OM,N,N,N,N,N,N,1,SW,9377592
11522,2,SQO,213643.5,23736.863,9.9995,47.4237,0,1,0,OM,N,N,N,N,N,N,1,SW,9377876
11523,2,SQO,16147.8,1794.182,9.9999,9.9999,0,0,0,OM,(null),(null),(null),(null),(null),(null),0,SW,9390846
11524,2,SQO,18333.66,2037.074,10,18.27,0,0,0,OM,(null),(null),(null),(null),(null),(null),0,SW,9390925
11525,10,SQO,30988.3004,5468.5237,15,81.3,0,0,0,CN,N,N,N,N,Y,N,0,SW,8980594
11526,7,SQO,44101.12,3834.832,7.9999,63.2,0,0,0,RU,(null),(null),(null),(null),(null),(null),0,SW,9891542
11527,9,EPRICER,288000.0,58987.9946,17.00001,72.49588,0,0,0,RU,N,N,N,N,N,N,1,HW,6852897
11528,9,SQO,167941.2,11717.912,6.5223,89.5815,0,0,0,RU,N,N,N,N,Y,N,1,SW,10134458
11529,5,OPRA,50959.6177,8202.5789,13.86456,92.91516,0,0,0,HK,N,N,N,N,N,N,0,HW,104667
11530,3,OPRA,49443.3261,4823.9006,8.88916,75.60018,0,0,0,HK,N,N,N,N,N,N,0,HW,104595
11531,7,OPRA,86981.8584,16567.973,16,91.1189,0,0,0,HK,N,N,N,N,N,N,0,HW,104721
11532,8,OPRA,86469.3143,12920.7023,13,90.26984,0,0,0,HK,N,N,N,N,N,N,0,HW,104745
11533,1,SQO,136625.89,14426.572,9.5507,80.5902,0,1,0,HK,N,N,N,N,N,N,1,SW,9302600
11534,2,SQO,129049.67,14082.0231,9.8385,81.6665,0,1,0,HK,N,N,N,N,N,N,1,SW,9390073
11535,3,SQO,988.26,110.5599,10.0617,81.4447,0,0,0,HK,N,N,N,N,N,N,0,SW,9447510
11536,3,SQO,55890.58,6206.2696,9.9945,82.2236,0,0,0,HK,(null),(null),(null),(null),(null),(null),0,SW,9448486
11537,3,SQO,988.26,110.5599,10.0617,81.4447,0,0,0,HK,Y,N,N,N,N,N,0,SW,9525065
11538,3,SQO,55890.58,6206.2696,9.9945,82.2236,0,0,0,HK,N,N,N,N,N,N,0,SW,9525092
11539,3,SQO,55890.58,6206.2696,9.9945,82.2236,0,0,0,HK,(null),(null),(null),(null),(null),(null),0,SW,9528900
11540,4,SQO,988.26,110.5599,10.0617,81.4447,0,0,0,HK,N,N,N,N,N,N,0,SW,9600198
11541,10,SQO,8518.58,948.4135,10.0181,90.7961,0,0,0,HK,N,N,N,N,Y,N,0,SW,9008641
11542,11,SQO,16140.6,1782.2292,9.9439,87.4608,0,0,0,HK,Y,N,N,N,Y,N,0,SW,9059111
11543,1,SQO,113470.37,12605.8599,9.9986,62.0175,0,0,0,HK,N,N,N,N,Y,N,1,SW,9316037
11544,1,SQO,171559.59,19066.0072,10.0018,66.5408,0,0,0,HK,N,N,N,N,Y,N,1,SW,9316395
11545,1,SQO,264801.99,29418.8505,9.9989,71.0619,0,0,0,HK,N,N,N,N,Y,N,1,SW,9327300
11546,1,SQO,321651.0,35750.919,10.003,75.5841,0,0,0,HK,N,N,N,N,Y,N,1,SW,9327315
11547,2,SQO,13783.77,1531.53,10,60.1019,0,0,0,HK,N,N,N,N,Y,N,0,SW,9346906
11548,4,SQO,12731.95,1410.137,9.9712,88.399,0,0,0,HK,(null),(null),(null),(null),(null),(null),0,SW,9592487
11549,5,SQO,143105.34,15897.9449,9.9985,64.7301,0,0,0,HK,N,N,N,N,Y,N,1,SW,9647936
11550,5,SQO,15011.15,1660.0347,9.9575,86.3223,0,0,0,HK,(null),(null),(null),(null),(null),(null),0,SW,9667531
11551,5,SQO,8708.75,967.4992,9.9987,59.3049,0,0,0,HK,(null),(null),(null),(null),(null),(null),0,SW,9667612
11552,5,SQO,145025.81,16111.1268,9.9984,65.6343,0,0,0,HK,N,N,N,N,N,N,1,SW,9691057
11553,5,SQO,14869.05,1647.4382,9.9745,86.4518,0,0,0,HK,(null),(null),(null),(null),(null),(null),0,SW,9727280
11554,9,SQO,145025.81,16111.1268,9.9984,65.6343,0,1,0,HK,N,N,N,N,N,N,1,SW,10047563
11555,9,SQO,7354.25,816.9942,9.9984,65.6343,0,0,0,HK,(null),(null),(null),(null),(null),(null),0,SW,10051067
11556,2,SQO,11933.95,1324.9191,9.9927,65.6424,0,0,0,HK,(null),(null),(null),(null),(null),(null),0,SW,9389599
11557,8,SQO,24090.94,1447.1953,5.6668,81.3309,0,0,0,TN,(null),(null),(null),(null),(null),(null),0,SW,10009968
11558,9,SQO,25359.0,1523.1717,5.6661,80.3482,0,0,0,TN,(null),(null),(null),(null),(null),(null),0,SW,10061018
11559,9,SQO,38232.17,2164.2398,5.3575,80.491,0,0,0,TN,(null),(null),(null),(null),(null),(null),0,SW,10082794
11560,11,BH,1603113.0,144149.115,8.25,99.22874,0,0,0,CN,(null),(null),(null),(null),(null),(null),1,HW,8500181727
11561,11,BH,1547749.02,191294.73,11,98.70609,0,0,0,CN,(null),(null),(null),(null),(null),(null),1,HW,8500181779
11562,11,BH,1603112.66,203211.45,11.25,99.22874,0,0,0,CN,(null),(null),(null),(null),(null),(null),1,HW,8500181980
11563,11,BH,3620661.02,358087.32,9,98.676,0,0,0,CN,(null),(null),(null),(null),(null),(null),1,HW,8500181990
11564,11,BH,3620661.02,231106.02,6,98.676,0,0,0,CN,(null),(null),(null),(null),(null),(null),1,HW,8500181991
11565,11,BH,1547749.02,134586.8,8,98.70609,0,0,0,CN,(null),(null),(null),(null),(null),(null),0,HW,8500181992
11566,4,BH,1539304.14,152238.87,9,98.71976,0,0,0,CN,(null),(null),(null),(null),(null),(null),1,HW,8500191264
11567,2,BH,3620661.04,601191.7248,14.24,98.67594,0,0,0,CN,Y,N,N,N,Y,N,1,HW,8500188512
11568,4,BH,1512317.8,176667.831,10.46,99.29272,0,0,0,CN,Y,N,N,N,Y,N,1,HW,8500193894
11569,4,BH,1539304.14,152238.87,9,98.71976,0,0,0,CN,Y,N,N,N,Y,N,1,HW,8500193986
11570,12,EPRICER,41258.853,11637.1124,22,62.44347,0,0,0,IT,N,N,N,N,N,N,1,HW,5905150
11571,12,EPRICER,44816.0,13386.9984,23.00053,80.74971,0,0,0,ML,N,N,N,N,N,N,0,HW,5974797
11572,12,EPRICER,47700.0,14248.9948,23.00117,80.7499,0,0,0,ML,N,N,N,N,N,N,0,HW,5975177
11573,12,EPRICER,42700.0,12754.9993,23.00063,80.73643,0,0,0,ML,N,N,N,N,N,N,0,HW,5975511
11574,1,EPRICER,202330.62,41606.738,17.05632,61.48337,0,0,0,IT,N,N,N,N,N,N,1,HW,6031837
11575,1,EPRICER,196414.52,40315.3349,17.0301,62.60959,0,0,0,IT,N,N,N,N,N,N,1,HW,6048352
11576,1,EPRICER,202330.62,41606.738,17.05632,61.48337,0,0,0,IT,N,N,N,N,N,N,1,HW,6031954
11577,1,EPRICER,196414.52,40315.3349,17.0301,62.60959,0,0,0,IT,N,N,N,N,N,N,1,HW,6048364
11578,11,SQO,5748.7,638.7444,10,28.0053,0,0,0,IN,N,N,N,N,Y,N,0,SW,9124800
11579,2,SQO,13576.64,1510.9477,10.0145,28.0326,0,0,0,MZ,(null),(null),(null),(null),(null),(null),0,SW,9398205
11580,5,SQO,13876.62,1210.976,8.0263,26.4425,0,0,0,MZ,(null),(null),(null),(null),(null),(null),0,SW,9670737
11581,5,SQO,13876.62,1210.976,8.0263,26.4425,0,0,0,MZ,(null),(null),(null),(null),(null),(null),0,SW,9741855
11582,4,BPMS,4258.4,1064.6,20,68.66519,0,0,0,HN,N,N,Y,N,Y,N,0,HW,100038
11583,5,SQO,85323.4,4498.7448,5.0085,56.1907,0,0,0,CL,N,N,N,N,N,N,0,SW,9634189
11584,5,SQO,81518.6,4283.9522,4.9928,58.1443,0,0,0,CL,(null),(null),(null),(null),(null),(null),0,SW,9693788
11585,6,SQO,65904.9,3477.0789,5.0115,66.1611,0,0,0,CL,(null),(null),(null),(null),(null),(null),0,SW,9786848
11586,9,SQO,82481.0,12326.9361,13.002,42.5807,0,0,0,CL,(null),(null),(null),(null),(null),(null),0,SW,9988632
11587,8,SQO,84804.12,12674.1259,13.002,60.4161,0,0,0,CL,N,N,N,N,N,N,0,SW,10019581
11588,9,SQO,65904.9,3477.0789,5.0115,66.1611,0,0,0,CL,(null),(null),(null),(null),(null),(null),0,SW,10048589
11589,1,SQO,6730.98,747.8866,10,18.9999,0,0,0,AL,(null),(null),(null),(null),(null),(null),0,SW,9338488
11590,2,SQO,6730.98,747.8866,10,18.9999,0,0,0,AL,(null),(null),(null),(null),(null),(null),0,SW,9430153
11591,2,SQO,8974.64,997.1822,10,18.9999,0,0,0,AL,(null),(null),(null),(null),(null),(null),0,SW,9433013
11592,3,SQO,8476.07,941.7549,9.9997,23.4998,0,0,0,AL,(null),(null),(null),(null),(null),(null),0,SW,9546325
11593,5,SQO,8664.42,753.4075,7.9998,21.7998,0,0,0,AL,N,N,N,N,N,N,0,SW,9657880
11594,5,SQO,8664.42,753.4075,7.9998,21.7998,0,0,0,AL,(null),(null),(null),(null),(null),(null),0,SW,9723729
11595,12,EPRICER,76758.5709,13209.9955,14.6829,86.24735,0,0,0,CZ,N,N,N,N,N,N,1,HW,5908154
11596,10,SQO,2877.19,319.688,10,10,0,0,0,TW,(null),(null),(null),(null),(null),(null),0,SW,8883800
11597,10,SQO,2877.19,319.688,10,10,0,0,0,TW,N,N,N,N,N,N,0,SW,8940643
11598,10,SQO,2877.19,319.688,10,10,0,0,0,TW,N,N,N,N,N,N,0,SW,8977157
11599,10,OPRA,409952.0,73791.36,18,82.16393,0,0,0,IN,N,N,N,N,N,N,0,HW,18766674
11600,7,BH,37302.5,2204.4348,5.58,98.21391,0,0,0,CN,(null),(null),(null),(null),(null),(null),1,HW,8500201808
11601,1,EPRICER,56000.0,21777.9955,28.0002,55.99974,0,0,0,RU,N,N,N,N,N,N,1,HW,6029589
11602,9,EPRICER,95268.0,31756,25,50.99987,0,0,0,RU,N,N,N,N,N,N,1,HW,6860024
11603,12,EPRICER,54943.0,20321.994,27.00059,50.99931,0,0,0,RU,N,N,N,N,N,N,0,HW,5945551
11604,12,EPRICER,55000.0,20344.9959,27.00245,51.9638,0,0,0,RU,N,N,N,N,N,N,0,HW,5960370
11605,9,SQO,127295.6,3944.2869,3.0054,1.6542,0,1,0,SG,N,N,N,N,Y,N,0,SW,10135166
11606,9,SQO,127295.6,3944.2869,3.0054,1.6542,0,1,0,SG,N,N,N,N,Y,N,1,SW,10140048
11607,9,SQO,127295.6,3944.2869,3.0054,1.6542,0,1,0,SG,N,N,N,N,Y,N,0,SW,10091110
11608,9,SQO,127295.6,3944.2869,3.0054,1.6542,0,0,0,SG,N,N,N,N,Y,N,0,SW,10087402
11609,9,SQO,127295.6,3944.2869,3.0054,1.6542,0,0,0,SG,N,N,N,N,Y,N,0,SW,10128907
11610,11,SQO,7474.5,827.9917,9.9728,36.4575,0,0,0,MO,N,N,N,N,Y,N,0,SW,9130653
11611,9,SQO,12759.5,1416.9978,9.9954,27.0802,0,0,0,MO,(null),(null),(null),(null),(null),(null),0,SW,10121422
11612,11,SQO,3249.9,1460.0952,30.9999,30.9999,0,0,0,CR,N,N,N,N,N,N,0,SW,9044430
11613,10,BPMS,187765.0369,62588.3459,25,92.04165,0,0,0,BR,N,N,N,N,Y,N,1,HW,102232
11614,10,BPMS,187765.0369,62588.3459,25,92.04165,0,0,0,BR,N,N,N,N,Y,N,1,HW,102237
11615,3,SQO,71909.42,7989.8551,9.9999,77.2246,0,0,0,HN,(null),(null),(null),(null),(null),(null),0,SW,9430082
11616,3,SQO,71909.42,7989.8551,9.9999,77.2246,0,0,0,HN,(null),(null),(null),(null),(null),(null),0,SW,9505119
11617,3,SQO,74946.94,8327.3527,9.9999,76.5136,0,0,0,HN,(null),(null),(null),(null),(null),(null),0,SW,9509501
11618,12,BPMS,42885.7111,10059.8799,19.00041,89.26748,0,0,0,BR,N,N,N,N,N,N,1,HW,102486
11619,11,SQO,1106.48,497.1192,31.0002,31.0002,0,0,0,GT,N,N,N,N,N,N,0,SW,9048815
11620,3,SQO,2734.9,373.0998,12.0045,12.0045,0,0,0,CO,N,N,N,N,N,N,0,SW,9510722
11621,6,SQO,2734.9,373.0998,12.0045,12.0045,0,0,0,CO,(null),(null),(null),(null),(null),(null),0,SW,9766480
11622,6,SQO,2734.9,373.0998,12.0045,12.0045,0,0,0,CO,(null),(null),(null),(null),(null),(null),0,SW,9793061
11623,4,BPMS,27045.0,9501.997,25.99939,87.34202,0,0,0,CO,N,N,N,N,N,N,0,HW,100785
11624,5,BPMS,27045.0,9501.997,25.99939,87.34202,0,0,0,CO,N,N,N,N,N,N,0,HW,100864
11625,9,BPMS,117842.0,29459.9875,19.99972,52.77099,0,0,0,CO,N,N,N,N,N,N,0,HW,101015
11626,12,SQO,1015.13,456.069,30.9998,30.9998,0,0,0,DO,(null),(null),(null),(null),(null),(null),0,SW,9218766
11627,5,SQO,9751.0,512.9947,4.998,4.998,0,0,0,MX,N,N,N,N,N,N,0,SW,9697281
11628,5,SQO,9751.0,512.9947,4.998,4.998,0,0,0,MX,N,N,N,N,N,N,0,SW,9701753
11629,10,BPMS,112266.0,22993.9971,16.99985,50,0,0,0,CR,N,N,Y,N,Y,N,1,HW,100035
11630,10,BPMS,112266.0,22993.9971,16.99985,50,0,0,0,CR,N,N,N,N,Y,N,1,HW,100040
11631,7,BPMS,35591.0,7288.9996,16.9986,67.2982,0,0,0,CR,N,N,N,N,Y,N,0,HW,100089
11632,7,BPMS,131000.0,26830.9859,16.99982,86.57833,0,0,0,CR,N,N,N,N,Y,N,0,HW,100090
11633,7,BPMS,80000.0,16385.9959,17.00039,86.52822,0,0,0,CR,N,N,N,N,Y,N,0,HW,100091
11634,12,SQO,4864.94,664.5451,12.0182,14.3463,0,0,0,CO,N,N,N,N,Y,N,0,SW,9197116
11635,11,SQO,4864.94,664.5451,12.0182,14.3463,0,0,0,CO,N,N,N,N,N,N,0,SW,9103607
11636,11,SQO,53047.5,9355.5246,14.9921,45.2395,0,0,0,CO,(null),(null),(null),(null),(null),(null),0,SW,9135077
11637,1,SQO,63477.35,10966.9956,14.7318,43.1891,0,0,0,CO,N,N,N,N,Y,N,0,SW,9311634
11638,2,SQO,7370.52,1005.4526,12.004,15.9565,0,0,0,CO,(null),(null),(null),(null),(null),(null),0,SW,9338909
11639,2,SQO,63477.35,10966.9956,14.7318,43.1891,0,0,0,CO,N,N,N,N,Y,N,0,SW,9392731
11640,3,SQO,7370.52,1005.4526,12.004,15.9565,0,0,0,CO,(null),(null),(null),(null),(null),(null),0,SW,9467909
11641,3,SQO,63477.35,10966.9956,14.7318,43.1891,0,0,0,CO,(null),(null),(null),(null),(null),(null),0,SW,9533225
11642,11,SQO,4865.12,663.388,11.9994,11.9994,0,0,0,MX,N,N,N,N,N,N,0,SW,9048225
11643,12,SQO,4865.12,663.388,11.9994,11.9994,0,0,0,MX,N,N,N,N,N,N,0,SW,9140041
11644,4,SQO,74892.51,14265.1492,15.9999,76.48,0,0,0,MX,(null),(null),(null),(null),(null),(null),0,SW,9557470
11645,9,SQO,6240.0,328.3452,4.9989,4.9989,0,0,0,MX,(null),(null),(null),(null),(null),(null),0,SW,10090456
11646,12,SQO,117601.86,22400.0431,15.9998,54.7238,0,1,0,MX,N,N,N,N,N,N,1,SW,9154251
11647,1,SQO,121150.68,23076.1725,15.9999,54.7239,0,1,0,MX,N,N,N,N,N,N,1,SW,9279983
11648,1,SQO,117601.69,22400.3232,16,56.0502,0,1,0,MX,N,N,N,N,N,N,1,SW,9297685
11649,8,BPMS,93415.0,16485,15,89.92031,0,0,0,MX,N,N,N,N,N,N,0,HW,101332
11650,10,SQO,1239.28,168.9895,11.9998,11.9998,0,0,0,UY,N,N,N,N,N,N,0,SW,8939472
11651,7,SQO,1377.53,72.5199,5.0012,5.0012,0,0,0,UY,(null),(null),(null),(null),(null),(null),0,SW,9921960
11652,10,EPRICER,21812.4561,5798.2478,21,87.95642,0,0,0,PL,N,N,N,N,N,N,0,HW,5834950
11653,2,EPRICER,239258.6333,39327.8961,14.11694,69.39107,0,0,0,PL,N,N,N,N,N,N,1,HW,6115025
11654,1,EPRICER,229729.4577,37761.5475,14.11694,69.11874,0,0,0,PL,N,N,N,N,N,N,1,HW,6010720
11655,10,EPRICER,61320.7594,15784.1364,20.47099,74.77604,0,0,0,PL,N,N,N,N,N,N,1,HW,5769521
11656,5,SQO,4504.32,391.6751,7.9999,57.3454,0,0,0,PH,(null),(null),(null),(null),(null),(null),0,SW,9728267
11657,5,SQO,4504.32,391.6751,7.9999,57.3454,0,0,0,PH,(null),(null),(null),(null),(null),(null),0,SW,9739786
11658,7,SQO,1418.64,123.36,8,59.3745,0,0,0,PH,(null),(null),(null),(null),(null),(null),0,SW,9928355
11659,7,SQO,1418.64,123.36,8,59.3745,0,0,0,PH,(null),(null),(null),(null),(null),(null),0,SW,9934149
11660,9,SQO,4504.32,391.6751,7.9999,57.3454,0,0,0,PH,(null),(null),(null),(null),(null),(null),0,SW,10128790
11661,9,SQO,4504.32,391.6751,7.9999,57.3454,0,0,0,PH,(null),(null),(null),(null),(null),(null),0,SW,10129735
11662,9,SQO,4504.32,391.6751,7.9999,57.3454,0,0,0,PH,(null),(null),(null),(null),(null),(null),0,SW,10135288
11663,10,SQO,14949.4,2638.1107,14.9999,58.5199,0,0,0,IN,N,N,N,N,N,N,0,SW,8957857
11664,12,OPRA,385687.849,57631.5176,13,78.62022,0,1,0,SG,N,N,N,N,N,N,1,HW,1876775
11665,1,OPRA,389543.0046,58207.5295,12.99999,78.62022,0,1,0,SG,N,N,N,N,N,N,1,HW,1876823
11666,10,OPRA,30540.1515,2443.2121,8,83.90048,0,0,0,IN,N,N,N,N,N,N,0,HW,18775183
11667,7,OPRA,383544.2,65202.514,17,76.08438,0,0,0,IN,N,N,N,N,N,N,0,HW,1874698
11668,5,SQO,326813.4928,28418.5664,8,73.1694,0,0,0,IN,N,N,N,N,Y,N,1,SW,9703345
11669,7,SQO,9287.65,2178.5847,19,35.2,0,0,0,BR,(null),(null),(null),(null),(null),(null),0,SW,9884414
11670,8,SQO,9287.65,2178.5847,19,35.2,0,0,0,BR,N,N,N,N,N,N,0,SW,9984989
11671,9,SQO,341057.76,29656.0078,7.9997,44.7992,0,1,0,QA,N,N,N,N,Y,N,0,SW,10097859
11672,9,EPRICER,1383422.0,257859.8454,15.71088,88.69878,0,0,0,QA,N,N,N,N,N,N,1,HW,6820546
11673,9,EPRICER,906783.0,175792.9129,16.23839,87.73916,0,0,0,QA,N,N,N,N,N,N,1,HW,6820803
11674,2,SQO,3194.58,354.9497,9.9999,68.5683,0,0,0,KR,(null),(null),(null),(null),(null),(null),0,SW,9365175
11675,11,SQO,30289.86,2279.8124,6.9998,35.1578,0,0,0,SG,(null),(null),(null),(null),(null),(null),0,SW,9042053
11676,6,SQO,9931.1931,1484.0644,13.0007,72.8897,0,1,0,CN,N,N,N,N,N,N,0,SW,9749373
11677,7,SQO,9931.1931,1484.0644,13.0007,72.8897,0,1,0,CN,N,N,N,N,Y,N,0,SW,9915268
11678,7,BH,96632.31,10832.3712,10.08,98.52355,0,0,0,CN,N,N,N,N,Y,N,0,HW,8500201332
11679,8,OPRA,405760.05,35283.4384,7.99999,91.89589,0,0,0,TH,N,N,N,N,N,N,0,HW,18732990101
11680,6,OPRA,379928.07,57849.1049,13.21428,78.46641,0,0,0,TH,N,N,N,N,N,N,0,HW,1873219
11681,5,OPRA,78240.015,8622.3684,9.92647,85.03703,0,0,0,TH,N,N,N,N,N,N,0,HW,001690
11682,7,OPRA,415521.9,36132.2939,7.99999,91.90858,0,0,0,TH,N,N,N,N,N,N,0,HW,001733
11683,3,OPRA,504921.99,26574.8415,5,95.8598,0,0,1,TH,N,N,N,N,N,N,1,HW,001636
11684,7,SQO,60168.03,5231.9372,7.9999,44.7999,0,1,0,IT,N,N,N,N,Y,N,0,SW,9913137
11685,2,EPRICER,231897.584,9662.3994,4,77.04729,0,0,0,IT,N,N,N,N,N,N,1,HW,6085568
11686,10,EPRICER,59571.665,15835.506,21,74.24218,0,0,0,GR,N,N,N,N,N,N,0,HW,5822329
11687,10,SQO,280.57,31.1709,9.999,70.4743,0,0,0,GR,N,N,N,N,Y,N,0,SW,8990156
11688,12,SQO,11256.0588,848.7018,7.0113,19.1514,0,0,0,IT,(null),(null),(null),(null),(null),(null),0,SW,9241687
11689,6,SQO,9249.17,1261.2152,11.9997,56.7207,0,0,0,AR,(null),(null),(null),(null),(null),(null),0,SW,9769749
11690,2,SQO,22494.338,2499.678,10.0011,89.3801,0,0,0,IT,(null),(null),(null),(null),(null),(null),0,SW,9382506
11691,2,SQO,45473.1839,5050.1111,9.9956,77.4989,0,0,0,IT,N,N,N,N,N,N,0,SW,9394462
11692,2,SQO,45456.5,5048.7025,9.9964,77.4991,0,0,0,IT,N,N,N,N,N,N,0,SW,9398434
11693,1,EPRICER,233000.0,58687.9756,20.12012,82.23602,0,0,0,HU,N,N,N,N,N,N,1,HW,6026879
11694,1,EPRICER,208000.0,62129.981,23.00003,81.80353,0,0,0,HU,N,N,N,N,N,N,1,HW,6026900
11695,5,SQO,4923.84,428.16,8,8,0,0,0,EG,(null),(null),(null),(null),(null),(null),0,SW,9686638
11696,9,SQO,38630.5569,8235.2696,17.572,65.0447,0,0,0,BR,(null),(null),(null),(null),(null),(null),0,SW,10074966
11697,2,SQO,3564.0,396,10,10,0,0,0,SN,(null),(null),(null),(null),(null),(null),0,SW,9369295
11698,3,SQO,3564.0,396,10,10,0,0,0,SN,(null),(null),(null),(null),(null),(null),0,SW,9439705
11699,3,SQO,3564.0,396,10,10,0,0,0,SN,(null),(null),(null),(null),(null),(null),0,SW,9546141
11700,11,SQO,41501.25,11973.0729,22.3903,68.9563,0,0,0,BR,N,N,N,N,N,N,0,SW,9114140
11701,7,SQO,32713.0617,7673.5892,19.0003,71.6504,0,0,0,BR,(null),(null),(null),(null),(null),(null),0,SW,9913026
11702,2,SQO,50798.6523,11668.877,18.6799,18.6799,0,0,0,BR,N,N,N,N,N,N,0,SW,9426673
11703,10,SQO,18148.75,4168.7022,18.6791,76.6809,0,0,0,BR,N,N,N,N,N,N,0,SW,8982665
11704,11,SQO,18148.75,4168.7022,18.6791,76.6809,0,0,0,BR,N,N,N,N,N,N,0,SW,9052470
11705,2,SQO,37386.75,8587.9337,18.6797,75.0703,0,0,0,BR,(null),(null),(null),(null),(null),(null),0,SW,9426376
